项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报总类,最低投资额,项目图片数量,项目更新数,评论数,是否制作视频,无私支持数,最低投资支持人数,预计回报发送时间,发起人所在地,项目结束时间
农业,133042,多年照顾，面面俱到--古早味老闽东的民间纯手工线面,已成功,1000,1238,53,4,16.00,8,4,4,否,2,42,项目成功结束后5天内,福建 宁德,已经结束
农业,326146,名县腊味 香盈八方,已成功,5000,7121,53,3,58.00,43,7,14,否,0,29,项目成功结束后10天内,广西 桂林,已经结束
农业,123784,高州桂味荔枝 淡淡桂花香 ,已成功,2000,2141,53,2,1.00,11,7,17,否,0,31,项目成功结束后20天内,广东 茂名,已经结束
农业,3721,少数人的幸运口福——汇源有机草莓，美味限量供应,已成功,15000,15076,52,2,96.00,7,3,36,否,0,15,项目成功结束后7天内,北京,已经结束
农业,59404,跻身中华名果，源自大山深处天然氧吧的馈赠——赣南脐橙,已成功,3000,3192,52,7,29.00,13,3,56,否,4,15,项目成功结束后3天内,江西 赣州,已经结束
农业,72484,霸气龙蛋酒系列第一弹 我们有史以来最好的白酒,已成功,30000,36488,52,3,10.00,7,5,44,否,0,1,项目成功结束后立即发货,江苏 南京,已经结束
农业,38653,正宗宜黄特产精品乌金香鱼  开胃健康菜！ ,已成功,2000,2179,51,4,29.00,6,3,20,否,0,30,项目成功结束后7天内,江西 抚州,已经结束
农业,369304,栖霞苹果第2季--4元的价格12元的品质,已成功,1200,1444,51,7,1.00,16,7,19,否,3,11,项目成功结束后立即发货,山东 烟台,已经结束
农业,399475,烟台正宗大樱桃——为惊艳味蕾而来,已成功,3000,7668,51,3,138.00,4,6,37,否,4,29,项目成功结束后7天内,山东 烟台,已经结束
农业,481990,私人订制奇异果，秦岭北麓占领一片果园,已成功,1000,3189,51,4,49.00,5,4,35,否,0,44,项目成功结束后5天内,陕西 宝鸡,已经结束
农业,134314,爸爸茶：父亲节最好的礼物,已成功,1000,2277,51,3,1.00,15,4,9,是,6,37,项目成功结束后立即发货,山东 日照,已经结束
农业,323689,丰收的喜悦 你我同分享！,已成功,2000,2302,51,3,10.00,15,11,22,否,7,5,项目成功结束后立即发货,山西 吕梁,已经结束
农业,112750,【新聚点人民公社】社员集结号吹响啦！头茬春菜、免费烧烤抢先得！,已成功,10000,10124,51,7,1.00,9,3,9,否,2,8,项目成功结束后10天内,北京,已经结束
农业,311995,十二道年味——团圆饭,已成功,15000,20008,51,3,298.00,29,7,17,否,0,40,项目成功结束后3天内,江苏 苏州,已经结束
农业,336628,"水果之王.,年货首选 -百香果. 产地直供，生态食品，吃出健康，吃出美丽！",已成功,2000,2005,51,4,2.00,9,9,10,否,1,0,项目成功结束后2天内,广西 玉林,已经结束
农业,393877,用一杯见底好茶焐热茶人心——为了北回归线遗存的8000株古树红茶,已成功,10000,12246,51,4,39.00,25,14,35,否,12,11,项目成功结束后立即发货,广西 南宁,已经结束
农业,283999,你从未喝过如此好喝的黄酒！,已成功,50000,55137,50,5,3.00,1,12,31,是,6,10,项目成功结束后3天内,陕西 西安,已经结束
农业,605683,美食当前，总能有所思『老襄阳手工系列』：手工锅巴、山药片、红薯片,已成功,2000,3414,50,5,49.00,12,5,10,否,1,21,项目成功结束后7天内,湖北 襄樊,已经结束
农业,118735,【顺昌友诚】不求最贵，但求最健康,已成功,5000,5209,50,5,1.00,36,9,6,否,5,14,项目成功结束后10天内,北京,已经结束
农业,212674,阳澄湖大闸蟹鲜活开捕,已成功,2160,2244,50,4,3.00,7,8,21,是,0,48,项目成功结束后立即发货,福建 三明,已经结束
农业,556708,历经三年载，终将铁皮石斛种成，真诚回馈大家,已成功,20000,28078,50,2,228.00,7,3,8,否,10,3,项目成功结束后10天内,北京,已经结束
农业,15980,千年贡品，南丰蜜桔成就甜蜜事业,已成功,20000,22464,50,4,1.00,19,3,18,是,0,7,项目成功结束后7天内,江西 抚州,已经结束
农业,255175,那山·那人·那鸡 ——一份远山深处的守望,已成功,5000,5000,50,4,5.00,11,6,30,是,9,29,项目成功结束后30天内,四川 达州,已经结束
农业,545461,柚见中秋国庆，把爱带回家,已成功,1888,2264,50,1,38.00,11,0,0,否,0,24,项目成功结束后30天内,福建 漳州,已经结束
农业,365524,农家自产原生态非漂白核桃,已成功,5000,5043,49,4,48.00,11,6,14,否,0,24,项目成功结束后立即发货,陕西 商洛,已经结束
农业,14207,酥皮鲜花素月饼——今年中秋节，我们一起吃花赏月思故人,已成功,3000,5620,49,5,60.00,6,3,26,否,0,24,项目成功结束后5天内,北京,已经结束
农业,131473,奉化水蜜桃(湖景蜜露）众筹,已成功,5000,5100,49,3,78.00,2,6,24,否,3,37,项目成功结束后30天内,浙江 宁波,已经结束
农业,248290,来自石臼湖的大闸蟹,已成功,8000,10565,49,3,99.00,16,4,49,否,3,29,项目成功结束后7天内,安徽 马鞍山,已经结束
农业,174673,秦川八百里天然洋槐核心区纯蜂蜜——“蜜源会”,已成功,8000,8602,49,3,58.00,10,6,28,否,0,30,项目成功结束后立即发货,陕西 渭南,已经结束
农业,15782,煎蛋邀请你一起重新定义茶树的简单生活,已成功,10000,12175,48,3,49.00,42,3,21,否,0,21,项目成功结束后10天内,广东 深圳,已经结束
农业,267631,大学生难道就真的做不出一饼不年轻的普洱吗？三个大学生的普洱创业梦,已成功,4670,9516,48,4,79.00,23,6,75,是,3,19,项目成功结束后45天内,云南 昆明,已经结束
农业,628284,女馆主每年走访云南咖啡园，只为寻一杯好喝不贵的咖啡,已成功,5000,5610,48,3,58.00,8,18,10,否,3,9,项目成功结束后3天内,NOTFOUND,已经结束
农业,247651,连城白鸭（唯一药用鸭），不容错过的养生美味,已成功,10000,10360,48,8,70.00,5,18,34,是,0,10,项目成功结束后15天内,福建 龙岩,已经结束
农业,317278,蜜源会纯蜂蜜第八期---累计众筹八期，纯蜂蜜假一赔十欢迎监督,已成功,2000,6537,48,2,95.00,13,6,35,否,3,32,项目成功结束后立即发货,陕西 西安,已经结束
农业,532528,这棵人参的家，在传说中的圣山,已成功,50000,50256,48,6,88.00,23,0,16,否,8,6,项目成功结束后立即发货,吉林 长春,已经结束
农业,23038,【众筹第二波】井蛙咖啡风味体验之旅——地域与风味的探寻,已成功,10000,11740,48,3,60.00,9,3,28,否,0,21,项目成功结束后10天内,云南 保山,已经结束
农业,346117,2015年新出正宗和田一级干枣2期，假一赔十,已成功,3000,3105,47,3,39.00,11,6,12,否,0,36,项目成功结束后立即发货,新疆 和田,已经结束
农业,364582,烟台栖霞苹果第四季--尝遍天下，唯有栖霞！,已成功,1000,1172,47,9,1.00,12,10,9,否,2,6,项目成功结束后立即发货,山东 烟台,已经结束
农业,357742,一种美味，两种营养，枣夹核桃，享受甘甜与酥脆的双重美味,已成功,3000,4404,47,4,29.00,1,8,14,否,4,4,项目成功结束后7天内,陕西 西安,已经结束
农业,662187,中国柠檬之都-安岳，并不只是柠檬,众筹中,20000,1632,47,7,28.00,12,1,9,否,28,NOTFOUND,项目成功结束后立即发货,四川 资阳,53天
农业,133003,【三潭枇杷】一江新安水，万重枇杷山，摘急送,已成功,6000,6156,47,4,38.00,13,5,19,否,0,8,项目成功结束后立即发货,安徽 黄山,已经结束
农业,66226,“Duang”~尝尝来自春天第一片芽叶的滋味,已成功,3000,5235,47,6,1.00,17,3,5,否,2,15,项目成功结束后10天内,安徽 安庆,已经结束
农业,72283,“保护古桑树，圆父亲一个梦”给天下父母做最用心的礼物——“神仙叶”桑叶茶,已成功,9800,10886,47,7,1.00,16,5,17,否,1,6,项目成功结束后30天内,山东 聊城,已经结束
农业,340903,2016新出无硫黄花菜—农家自种铁锅烘干自然晾晒的绿色食品,已成功,3000,3092,47,3,29.00,16,6,26,否,3,23,项目成功结束后立即发货,陕西 渭南,已经结束
农业,181384,我是一颗菜，我在等待,已成功,50000,51063,47,5,79.00,6,11,40,否,15,16,项目成功结束后30天内,河南 开封,已经结束
农业,168769,柠檬众枣（第②季）----纯正新疆和田大红枣-来自于西域的臻品,已成功,3000,4520,46,4,29.00,14,4,8,否,3,8,项目成功结束后15天内,河北 廊坊,已经结束
农业,286702,桂林瑶山柿饼众筹，帮助坚持古法手作的孤独守卫者,已成功,2000,2420,46,2,25.00,6,6,19,否,1,19,项目成功结束后立即发货,广西 桂林,已经结束
农业,176287,为健康加道菜，养猪合伙人共养放心香猪,已成功,20000,21561,46,3,10.00,18,6,33,是,4,25,项目成功结束后15天内,广东 惠州,已经结束
农业,586369,【扶农助工】吃货们请看过来——赣南脐橙：来自亿分之一概率的绿色果品！,已成功,500,3045,46,4,35.00,21,11,3,否,1,23,项目成功结束后15天内,北京,已经结束
农业,3330,长白山下优选松籽——和松鼠一起享受自然之味,已成功,20000,20800,45,3,50.00,6,3,19,否,0,8,项目成功结束后15天内,北京,已经结束
农业,427393,你吃过栗子 那你吃过栗蘑吗？,已成功,8000,8094,45,3,1.00,11,5,11,否,2,5,项目成功结束后7天内,北京,已经结束
农业,514432,“第一书记”众筹项目，“外婆的味道”西红柿酱,已成功,10000,10130,45,2,100.00,5,0,4,否,9,14,项目成功结束后60天内,山西 吕梁,已经结束
农业,340039,众橙·幸福季—赣南刘叔 地道脐橙,已成功,19999,26929,45,4,130.00,8,0,1,否,1,34,项目成功结束后立即发货,江西 赣州,已经结束
农业,12600,青春的另一个名字叫瞎芒！,已成功,20000,21160,45,3,278.00,20,3,33,是,0,14,项目成功结束后5天内,广东 深圳,已经结束
农业,64729,老家的白茶--来着青年的坚持，寻找时光里的年味儿--贺岁,已成功,2000,4068,45,7,1.00,5,3,20,否,0,0,项目成功结束后立即发货,福建 福州,已经结束
农业,21065,相约健康——与香格里拉的一次邂逅,已成功,1000,7998,45,8,1.00,1,3,22,否,0,30,项目成功结束后20天内,河北 石家庄,已经结束
农业,174070,这个秋天让我教你补一补 我的图图原生态参茸,已成功,5000,9234,45,6,78.00,11,4,14,否,2,18,项目成功结束后40天内,吉林 延边,已经结束
农业,355243,烟台红富士第三季--抗战老兵的有机果园,已成功,1000,1052,45,10,1.00,9,6,19,否,3,4,项目成功结束后立即发货,山东 烟台,已经结束
农业,20405,比赣南脐橙更好吃？富川脐橙求品鉴,已成功,3000,4679,45,5,39.00,21,3,27,是,0,7,项目成功结束后12天内,广西 贺州,已经结束
农业,188212,最纯净的蜂蜜，最好的中秋礼!,已成功,20000,20115,45,5,89.00,22,4,9,否,0,4,项目成功结束后立即发货,北京,已经结束
农业,95908,【玩茶实验室】实验001：让铁观音茶树自然生长,已成功,5000,5800,44,3,100.00,12,8,6,否,8,20,项目成功结束后15天内,福建 泉州,已经结束
农业,193732,华夏绿源珍稀贡品黑嘴鸭蛋，深山原生态放养,已成功,10000,20816,44,3,86.00,12,6,22,否,1,7,项目成功结束后7天内,广东 深圳,已经结束
农业,502264,天山雪水孕育  让你甜在心间,已成功,1000,3764,44,4,88.00,13,28,15,否,9,31,项目成功结束后30天内,新疆 阿克苏,已经结束
农业,203635,超级营养食品——蜂王浆！蜜源会出品、必属精品。,已成功,1000,4031,44,3,2.00,14,3,26,否,0,27,项目成功结束后立即发货,陕西 西安,已经结束
农业,60484,可溯源宁夏大米——从种子到饭桌，保证您的食品安全,已成功,10000,10686,44,5,1.00,16,3,17,是,0,24,项目成功结束后10天内,广东 深圳,已经结束
农业,193594,中国十大名枣之首稷山板枣，校方点赞、稷山县农业局大力支持的大学生回乡创业项目,已成功,10000,10193,44,4,78.00,9,4,25,否,3,19,项目成功结束后立即发货,山西 运城,已经结束
农业,193528,【走进武都】寻找舌尖上的原生态无硫黄芪,已成功,3338,3411,44,4,1.00,23,5,6,是,1,19,项目成功结束后立即发货,甘肃 陇南,已经结束
农业,376090,烟台栖霞苹果第五季--感谢朋友们一如既往的支持！,已成功,1000,1227,44,13,1.00,11,9,33,否,3,5,项目成功结束后立即发货,山东 烟台,已经结束
农业,381499,烟台栖霞苹果第六季--再次降价以感谢朋友们！,已成功,1000,1185,43,11,1.00,11,7,15,否,2,10,项目成功结束后立即发货,山东 烟台,已经结束
农业,360493,一杯放心绿茶，给茶人和自然更长情的守护,已成功,10000,11032,43,6,6.00,17,9,20,否,2,20,项目成功结束后30天内,甘肃 陇南,已经结束
农业,165541,"  小小小白领，蔚州贡米情",已成功,2000,2122,43,4,18.00,6,4,12,否,12,7,项目成功结束后15天内,河北 廊坊,已经结束
农业,307921,【80后新农民】正宗陕西红富士苹果，让你真正尝到无公害食品,已成功,5000,5114,43,3,1.00,7,8,16,否,0,0,项目成功结束后3天内,陕西 咸阳,已经结束
农业,153457,全球首款消费者与中国酒圣联合打造的白酒,已成功,10000,10183,43,5,5.00,13,10,12,否,5,27,项目成功结束后90天内,四川 泸州,已经结束
农业,158569,【粮圃黄小米】一份天然原始的坚守,已成功,2000,2036,43,4,15.00,14,8,5,否,10,17,项目成功结束后7天内,陕西 西安,已经结束
农业,649053,带你品尝异乡特色食品，中国一绝罗秀米粉。,众筹中,50000,288,43,3,52.00,12,4,3,否,42,NOTFOUND,项目成功结束后15天内,NOTFOUND,3天
农业,206659,蜜源会纯蜂蜜2期上线——出口美国、百分百无添加！,已成功,1000,2182,42,4,1.00,28,5,34,否,0,14,项目成功结束后立即发货,陕西 西安,已经结束
农业,68224,【曲锐和朋友们】{括弧}年货——宁夏滩羊,已成功,11800,20285,42,3,258.00,22,3,7,否,3,14,项目成功结束后10天内,北京,已经结束
农业,374695,特级薄皮喀什莎车县巴旦木---国家地理标志保护产品低价众筹,已成功,2000,2254,42,3,29.00,16,6,7,否,0,17,项目成功结束后立即发货,新疆 喀什,已经结束
农业,370069,把最好的滋味献给家人,已成功,12000,13386,42,4,5.00,12,6,7,否,3,0,项目成功结束后3天内,河南 漯河,已经结束
农业,41200,【叶子家蜜】和东北大美妞一起创业，分享原生态椴树蜜,已成功,2000,2283,38,6,7.00,4,7,23,否,4,18,项目成功结束后15天内,黑龙江 哈尔滨,已经结束
农业,127183,我们挑剔每一颗，百年老树核桃，嚼起来香,已成功,3000,3847,38,3,39.00,8,6,7,否,1,6,项目成功结束后7天内,河北 邯郸,已经结束
农业,258979,“竹酒”论英雄-----养生，保健客家竹酒,已成功,2000,2416,38,2,1.00,4,19,13,否,0,16,项目成功结束后15天内,福建 龙岩,已经结束
农业,441766,千年仙草 解郁良方-铁皮石斛花茶,已成功,3000,3096,38,2,38.00,13,5,4,否,1,9,项目成功结束后1天内,云南 德宏,已经结束
农业,13278,邀你一起种铁皮石斛，用心为爱的人种下健康！,已成功,3000,7040,38,4,80.00,8,3,32,否,0,18,项目成功结束后15天内,浙江 衢州,已经结束
农业,553381,秦岭脚下桃园村，好山好水育好桃！“中国猕猴桃之乡”欢迎您！,已成功,1000,1228,38,4,10.00,13,3,5,是,18,3,项目成功结束后5天内,陕西 宝鸡,已经结束
农业,147094,爱心救助奇珍异果 新鲜回馈有缘人！,已成功,5000,6557,38,3,69.00,11,4,18,否,2,15,项目成功结束后15天内,河南 洛阳,已经结束
农业,249853,买好蜜  助农户——请支持“陇特色”农产品,已成功,1000,1758,38,2,5.00,9,5,19,否,3,22,项目成功结束后立即发货,甘肃 陇南,已经结束
农业,234412,【陇南电商扶贫】我帮攒劲卖苹果，共圆电商助残梦,已成功,1000,1985,37,2,29.00,27,6,9,是,1,12,项目成功结束后立即发货,甘肃 陇南,已经结束
农业,1850,小辣椒直供——为河南农民搭建众筹渠道,已成功,3000,3667,37,5,18.00,5,3,31,否,0,8,项目成功结束后15天内,河南 周口,已经结束
农业,315886,来自彝族高山的乌金猪香肠,已成功,5000,5636,37,4,68.00,16,6,21,否,0,13,项目成功结束后7天内,四川 乐山,已经结束
农业,341302,烟台苹果南下记--八千里路云和月,已成功,1000,1087,37,10,1.00,15,7,4,否,0,4,项目成功结束后立即发货,山东 烟台,已经结束
农业,338527,蜜源会2016新出洋槐蜜火热众筹,已成功,3000,3067,37,4,58.00,14,6,18,否,4,18,项目成功结束后立即发货,陕西 西安,已经结束
农业,184636,中国好花椒——武都大红袍,已成功,2000,2177,37,11,3.00,21,6,20,是,6,7,项目成功结束后10天内,甘肃 陇南,已经结束
农业,384523,为优质苹果寻找新出路，给父亲卖苹果！！,已成功,4000,4853,37,3,49.00,11,6,1,否,14,8,项目成功结束后10天内,甘肃 陇南,已经结束
农业,124339,德广众筹葡萄酒,已成功,99000,100884,36,5,100.00,33,6,22,否,0,3,项目成功结束后立即发货,陕西 西安,已经结束
农业,168124,“豫信”茶叶，正宗原产地信阳毛尖邀您分享！,已成功,5000,5071,36,3,1.00,21,5,13,是,0,21,项目成功结束后3天内,河南 信阳,已经结束
农业,352276,圣佩雷《老树》艺术红酒——缘起拿破仑的葡萄酒传奇,已成功,100000,100088,36,4,100.00,32,5,25,否,1,2,项目成功结束后30天内,山东 烟台,已经结束
农业,508372,美丽云南  植物砖石--野生辣木籽,已成功,2000,3157,36,4,69.00,15,0,6,否,1,24,项目成功结束后2天内,山东 济南,已经结束
农业,12868,Family To Farm 100块钱包茶山,已成功,20000,23400,36,2,100.00,7,3,43,否,0,24,项目成功结束后90天内,北京,已经结束
农业,23025,可燃吸的普洱茶——健康无害·戒烟良品,已成功,7500,14248,36,3,10.00,7,3,54,否,0,4,项目成功结束后10天内,云南 昆明,已经结束
农业,92683,茶马古道健康茶饮,已成功,3000,3217,36,5,48.00,24,3,17,否,7,6,项目成功结束后15天内,云南 西双版纳,已经结束
农业,329776,越战退伍老兵的有机果园--山东烟台红富士苹果,已成功,2000,2060,36,6,30.00,18,20,15,否,0,7,项目成功结束后5天内,山东 烟台,已经结束
农业,459631,为好梨众筹——美味不私享，邀您品好梨！,已成功,1000,1501,36,4,5.00,6,6,6,否,19,10,项目成功结束后立即发货,江苏 连云港,已经结束
农业,196339,11月松塔开启唯美路线,已成功,2000,2080,36,3,8.00,6,5,8,否,0,8,项目成功结束后7天内,黑龙江 伊春,已经结束
农业,386086,栖霞苹果进城记,已成功,1000,1196,36,11,1.00,9,5,1,否,1,4,项目成功结束后立即发货,山东 烟台,已经结束
农业,435592,保护福鼎海拔最高的磻溪吴阳村古茶园与传统制茶技艺,已成功,20000,25667,36,4,1.00,21,5,12,否,3,7,项目成功结束后立即发货,福建 宁德,已经结束
农业,468802,众筹80后回乡创业中国花椒之乡——陕西凤县凤渊香椒,已成功,1000,1021,36,5,13.00,2,0,4,否,32,1,项目成功结束后3天内,陕西 宝鸡,已经结束
农业,154855,来自大山的馈赠，咱一起吃粗粮！,已成功,2000,2078,36,3,29.00,9,4,13,否,1,10,项目成功结束后30天内,四川 凉山,已经结束
农业,466549,全世界的洱东陈，我就服他们,已成功,20000,20712,36,4,100.00,18,9,13,否,20,4,项目成功结束后立即发货,云南 昆明,已经结束
农业,660663,家乡手工番薯干　薯不尽的儿时记忆　软糯　蜜甜,众筹中,2000,2359,36,2,48.00,19,5,5,否,0,NOTFOUND,项目成功结束后立即发货,广东 韶关,19天
农业,247447,山东原生态当季小米 传承无公害种植 高营养小米,已成功,1000,1228,35,3,14.00,18,7,14,否,0,7,项目成功结束后3天内,山东 聊城,已经结束
农业,35380,90后大学生蜂农众筹信任，来自革命老区的纯正蜂王浆,已成功,3000,3890,35,3,48.00,15,3,13,是,0,12,项目成功结束后3天内,江西 吉安,已经结束
农业,163657,大山深处的诱惑——康县木桶土蜂蜜,已成功,3000,3920,35,1,79.00,18,6,15,否,3,9,项目成功结束后2天内,甘肃 陇南,已经结束
农业,17796,2015认领一只蜂箱吧！花粉花蜜王浆春浆全都有！,已成功,15000,32100,34,2,800.00,13,4,43,否,0,27,项目成功结束后120天内,湖北 荆门,已经结束
农业,433951,烟台正宗大樱桃第二季——肉厚多汁、甜蜜升级的“美早”来啦！,已成功,2000,5870,34,3,128.00,20,3,5,否,4,4,项目成功结束后立即发货,山东 烟台,已经结束
农业,132859,易县柿子树认领---【邀请北京的您】许下一生一“柿”的承诺,已成功,3030,3034,34,0,101.00,6,5,8,否,5,29,项目成功结束后90天内,河北 保定,已经结束
农业,198496,金秋感恩，为您诚意众筹爱心阿胶糕,已成功,6000,6234,34,6,2.00,26,4,20,否,0,22,项目成功结束后立即发货,山东 聊城,已经结束
农业,276355,2015年新出正宗和田一级干枣，假一赔十,已成功,2000,4902,34,3,39.00,14,9,25,否,0,9,项目成功结束后立即发货,新疆 和田,已经结束
农业,176524,同仁堂健康茶饮，花落保定,已成功,3000,3546,34,3,1.00,12,5,15,否,2,4,项目成功结束后立即发货,河北 保定,已经结束
农业,284878,经历“脆”炼，方得真味——霜降伯乐蜜，来自原产地。,已成功,10000,10700,34,4,59.00,22,7,85,否,0,5,项目成功结束后3天内,山东 济南,已经结束
农业,15046,Sally's 小饼屋——9岁女孩的甜点梦,已成功,20000,21386,34,1,99.00,4,3,12,是,0,14,项目成功结束后30天内,北京,已经结束
农业,164242,【寻找有缘人】一个追求慢生活方式的团队约起的活动,已成功,5000,5298,34,4,59.00,10,10,22,是,3,18,项目成功结束后3天内,上海,已经结束
农业,16999,支持传统枇杷花茶 ，众筹一个清爽的秋天,已成功,5000,5825,34,3,45.00,13,3,30,否,0,5,项目成功结束后5天内,福建 厦门,已经结束
农业,195019,世界稀有珍奇的“石黄果”首次上市，此贵重礼物“双节”送给谁？,已成功,9800,9999,34,6,1.00,14,7,22,是,2,21,项目成功结束后3天内,河北 邯郸,已经结束
农业,385240,留坝半野生特级香菇第四期,已成功,2000,2008,34,3,45.00,14,7,13,否,0,27,项目成功结束后立即发货,陕西 汉中,已经结束
农业,15591,以爱之茗——圆一个茶人的梦DIY自制纯料昔归茶,已成功,20000,20734,33,3,198.00,14,3,22,否,0,13,项目成功结束后20天内,云南 昆明,已经结束
农业,640209,自己的田，自己的米，自己种，才放心！,众筹中,100000,1600,33,11,1.00,13,1,3,否,3,NOTFOUND,项目成功结束后立即发货,黑龙江 大庆,15天
农业,128821,品正宗高州荔枝，领海南五天四夜游（第二波，回报更丰富）,已成功,3000,3369,33,7,1.00,30,11,19,是,0,24,项目成功结束后10天内,广东 茂名,已经结束
农业,383152,特级若羌灰枣---中国最好吃的枣，中国红枣优质产品最高奖一等奖,已成功,1000,1599,33,4,25.00,9,7,15,否,0,20,项目成功结束后立即发货,新疆 巴音郭楞,已经结束
农业,601639,爱不释手的羞涩脸颊，难以俘获的莓粉心——兴十四村有机草莓,已成功,2000,2115,33,3,18.00,15,2,2,否,4,4,项目成功结束后立即发货,黑龙江 齐齐哈尔,已经结束
农业,534706,【功夫酿】第二季：把最好的客家米酒带回家,已成功,20000,20426,33,4,69.00,18,2,6,否,4,8,项目成功结束后立即发货,湖南 郴州,已经结束
农业,137233,【新鲜林下参】保持着在深林中生长时的模样,已成功,1500,1694,33,7,1.00,9,4,2,否,2,26,项目成功结束后7天内,吉林 通化,已经结束
农业,659292,彩云之南，我们邀您一同走进古茶山，领略《古树心境》,众筹中,50000,5625,33,4,1.00,7,0,3,否,4,NOTFOUND,项目成功结束后30天内,云南 西双版纳,32天
农业,172804,舌尖上的味道---“凉山州德昌板栗”,已成功,3000,3040,32,3,30.00,13,5,8,否,1,13,项目成功结束后10天内,四川 凉山,已经结束
农业,67786,品尝比冬虫夏草更好的滋补食材  送丽江6天5晚双人游,已成功,3000,4386,32,5,1.00,30,3,13,否,0,20,项目成功结束后5天内,云南 丽江,已经结束
农业,166987,拿着苹果就能闻到果香-栖霞苹果,已成功,500,767,32,6,1.00,13,4,9,否,0,15,项目成功结束后立即发货,山东 烟台,已经结束
农业,328417,【古方红糖】传承传统手工艺，回忆儿时美味,已成功,1000,1203,32,4,1.00,15,6,9,否,0,4,项目成功结束后立即发货,安徽 合肥,已经结束
农业,89671,【自然农耕】38块钱  和80后村支书一起品味自然,已成功,2000,2720,32,3,2.00,18,17,29,否,1,13,项目成功结束后20天内,山东 日照,已经结束
农业,92329,耿大爷邀你一起当地主 放心果蔬吃出幸福生活,已成功,10000,10778,32,8,1.00,19,4,8,否,5,2,项目成功结束后5天内,北京,已经结束
