项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报总类,最低投资额,项目图片数量,项目更新数,评论数,是否制作视频,无私支持数,最低投资支持人数,预计回报发送时间,发起人所在地,项目结束时间
农业,491755,"中秋送礼怎能缺好茶 ,树国众茶专业尽心为您臻选好茶！",已成功,5000,5351,17,2,10.00,8,0,6,否,3,4,项目成功结束后立即发货,安徽 六安,已经结束
农业,178657,米中珍品——来自世界硒都恩施的富硒大米,已成功,5700,5835,17,5,25.00,9,4,10,否,1,0,项目成功结束后7天内,湖北 恩施,已经结束
农业,321145,拯救盐池滩羊,已成功,5000,5600,17,4,320.00,23,6,18,否,2,7,项目成功结束后立即发货,宁夏 银川,已经结束
农业,13685,手工蚕沙枕——守望桑园，回馈婆婆的礼物,已成功,1500,2120,17,3,58.00,11,3,41,否,0,4,项目成功结束后60天内,四川 凉山,已经结束
农业,150991,会说话的青春小酱，女神专款！,已成功,3000,6777,17,9,9.00,8,6,13,是,0,4,项目成功结束后7天内,山东 济南,已经结束
农业,520438,绿园养种—— 吃出健康，养生大众、大众养生,已成功,5016,5103,17,7,16.00,22,4,5,否,1,4,项目成功结束后立即发货,河南 驻马店,已经结束
农业,19046,荆州棉花 让大家拥有一个温暖的冬天,已成功,3000,3352,17,3,10.00,5,3,25,否,0,6,项目成功结束后30天内,湖北 荆州,已经结束
农业,183604,逼格—寻找喜欢咖啡的你,已成功,5000,6020,17,4,59.00,9,6,17,否,3,4,项目成功结束后立即发货,云南 西双版纳,已经结束
农业,268480,游鸡寨生态散养土鸡蛋，来自大自然的馈赠,已成功,1000,1729,17,4,78.00,15,6,17,否,3,13,项目成功结束后3天内,湖北 黄冈,已经结束
农业,287125,女人的天然护肤品，男人的第三颗肾（参）——长白山海诺参众筹第二季,已成功,3000,3020,17,9,2.00,7,4,8,是,1,0,项目成功结束后2天内,吉林 白山,已经结束
农业,239350,无硫黄花菜——农家自种铁锅烘干自然晾晒的绿色食品,已成功,2000,2214,16,2,59.00,17,4,10,否,2,4,项目成功结束后立即发货,陕西 渭南,已经结束
农业,345787,“嗨小酒”系列之“嗨战友”第一季,已成功,5000,5504,16,2,398.00,29,5,13,否,3,12,项目成功结束后立即发货,宁夏 银川,已经结束
农业,650292,"""洛阳红""牡丹籽油口服液众筹第一季",众筹中,700000,182,16,4,1.00,13,0,33,否,4,NOTFOUND,项目成功结束后立即发货,河南 洛阳,65天
农业,140692,蜜语心声，告白你听 ——全球首款能替你告白的蜂蜜,已成功,1000,1314,16,2,9.00,9,9,16,是,0,5,项目成功结束后5天内,上海,已经结束
农业,436729,订制眉县猕猴桃二期，每年新鲜奇异果送到家,已成功,1000,1334,16,4,49.00,25,5,20,否,0,11,项目成功结束后10天内,陕西 宝鸡,已经结束
农业,199747,昔日皇城贡品，今日养生佳品，栽种于20元人名币背景图拍摄地点阳朔兴坪古镇漓江边。,已成功,2000,2108,16,2,70.00,6,5,10,否,3,6,项目成功结束后20天内,广西 桂林,已经结束
农业,86800,来自昆仑山《黄金雪菊茶珍》-雪菊茶珍的创造者带您穿越丝绸之路,已成功,35000,36444,15,7,58.00,6,3,6,否,0,5,项目成功结束后立即发货,新疆 乌鲁木齐,已经结束
农业,394756,五常大米----一个关于“免费”的故事第 Ⅲ 期,已成功,1000,1005,15,2,35.00,9,6,2,是,0,1,项目成功结束后立即发货,黑龙江 哈尔滨,已经结束
农业,149920,茶马古道 健康茶饮,已成功,1000,1627,15,5,48.00,20,4,14,否,5,4,项目成功结束后15天内,浙江 温州,已经结束
农业,328288,枣想核你在一起！过年招待客人首选特产，餐桌必备！营养又美味！,已成功,1000,1185,15,3,49.00,10,8,23,是,1,5,项目成功结束后立即发货,新疆 阿克苏,已经结束
农业,612901,品尝真正的有机苹果，成为保护生态环境的“一品百姓”,已成功,5000,5055,15,3,10.00,12,2,2,否,3,2,项目成功结束后立即发货,NOTFOUND,已经结束
农业,295141,一穗不惧严寒的鲜玉米 - 东土神农鲜玉米,已成功,3000,3896,15,2,99.00,9,5,24,否,1,5,项目成功结束后9天内,北京,已经结束
农业,172864,走进九万大山，寻找山中珍宝·野生灵芝,已成功,2000,2481,14,3,128.00,10,4,8,否,10,2,项目成功结束后7天内,广西 南宁,已经结束
农业,432409,零距离接触海拔一千多米的高山酒窖,众筹中,1000,2330,14,5,1.00,30,11,0,否,0,NOTFOUND,项目成功结束后立即发货,福建 宁德,17天
农业,239155,秦岭野生秋木耳-纯天然无染色、营养超过黑木耳，送和田一级大红枣,已成功,2000,2977,14,3,79.00,16,5,8,否,1,2,项目成功结束后立即发货,陕西 汉中,已经结束
农业,295297,秦岭野生猕猴桃---纯野生假一赔十,已成功,2000,2199,14,4,59.00,18,6,9,否,0,6,项目成功结束后立即发货,陕西 西安,已经结束
农业,453529,边城饶河“黑蜂生态保护区”零污染极品黑蜂椴树蜜,已成功,1000,1061,14,4,8.00,9,5,2,否,1,0,项目成功结束后立即发货,黑龙江 双鸭山,已经结束
农业,40162,【灵州长枣】宁夏灵武长红枣，中国长枣之乡 冬季养生佳品,已成功,3000,3151,14,5,46.00,16,3,7,否,0,1,项目成功结束后10天内,宁夏 银川,已经结束
农业,365464,大别山•绿色•无公害•新茶尝鲜,已成功,3000,3020,14,3,60.00,4,10,10,否,1,7,项目成功结束后10天内,安徽 安庆,已经结束
农业,399436,特别的礼，给特别的你——致我们深爱的父母,已成功,3999,4185,14,3,9.00,11,5,28,是,1,3,项目成功结束后立即发货,山东 青岛,已经结束
农业,394096,增强肾动力！沙漠人参——来自阿拉善盟的神奇本草,已成功,3000,3230,14,4,68.00,2,4,16,否,1,2,项目成功结束后7天内,宁夏 银川,已经结束
农业,22345,钟橙  让你品尝来自赣南最纯正的脐橙味道,已成功,1000,1085,13,7,5.00,10,3,19,否,0,1,项目成功结束后30天内,广东 深圳,已经结束
农业,360061,长白山散养有机黑猪，回味儿时的猪肉香。（仅限北京地区）,已成功,2000,2053,13,2,145.00,9,6,16,是,3,5,项目成功结束后5天内,北京,已经结束
农业,612967,我为之努力的，那一片茶叶，一杯茶水，就是我的一辈子,已成功,3000,4070,13,5,20.00,11,0,5,否,6,3,项目成功结束后120天内,山东 烟台,已经结束
农业,302404,龙井一绿天下香,已成功,5000,5397,13,7,9.00,11,11,22,否,0,6,项目成功结束后25天内,浙江 杭州,已经结束
农业,498277,"最美攀枝花--水果甲天下,绿色无污染.离健康更近!",已成功,1000,1065,13,4,65.00,8,2,1,否,1,4,项目成功结束后立即发货,四川 攀枝花,已经结束
农业,565351,百年纯料古树茶，带你走进殿堂级普洱茶,众筹中,60000,472,13,4,700.00,19,0,2,否,13,NOTFOUND,项目成功结束后立即发货,云南 西双版纳,53天
农业,42037,请为勤劳的中华蜂点赞，纯正瑶乡冬蜜等你来品鉴,已成功,2000,2000,12,4,59.00,24,3,2,否,2,2,项目成功结束后8天内,广西 贺州,已经结束
农业,184237,灵武长枣 一起来实现枣园庄主的梦想,已成功,3000,3113,12,7,10.00,17,5,19,是,0,4,项目成功结束后立即发货,宁夏 银川,已经结束
农业,168271,29元认领一株野生天麻，健康你我他，造福下一代,已成功,1000,1033,12,4,29.00,23,7,19,否,1,3,项目成功结束后7天内,云南 昭通,已经结束
农业,512440,蜂蜜之王野桂花蜜，来自深山古稀残疾老人60余年的专注,已成功,2000,2198,12,4,88.00,35,0,4,否,3,2,项目成功结束后3天内,湖南 永州,已经结束
农业,612778,还是记忆中的那个苹果【快接住我，寻找小时候的记忆。】,已成功,1000,1262,12,1,25.00,13,0,2,否,4,6,项目成功结束后3天内,山东 烟台,已经结束
农业,612508,心怀本心，做一颗懂得感恩的樱桃,已成功,3000,3053,12,4,108.00,3,0,0,否,1,5,项目成功结束后180天内,山东 烟台,已经结束
农业,385324,可以嚼着吃的蜂蜜——蜂巢蜜 垂涎三尺的美食诱惑,已成功,5000,5096,12,3,99.00,19,6,3,否,0,5,项目成功结束后立即发货,陕西 西安,已经结束
农业,315058,财爷的水---喝进满满的福气！,已成功,10000,10018,12,7,3.00,13,10,19,否,0,0,项目成功结束后7天内,福建 厦门,已经结束
农业,182260,何以忘忧---自然晒干黄花菜,已成功,2000,2044,12,3,29.00,11,6,2,否,2,0,项目成功结束后立即发货,北京,已经结束
农业,407455,赔钱也要让您知道的好米--五常稻花香大米65元10斤,已成功,1000,1020,12,1,65.00,9,7,10,否,0,8,项目成功结束后立即发货,黑龙江 哈尔滨,已经结束
农业,152530,稀有品种-观音绿荔枝,已成功,880,2052,12,2,1.00,17,4,11,否,0,2,项目成功结束后立即发货,广东 东莞,已经结束
农业,181177,客盛果品一棵树众筹,已成功,5000,7242,12,4,36.00,15,4,4,否,1,2,项目成功结束后立即发货,广东 梅州,已经结束
农业,177781,寻米记·清溪 就是有机 每天+1元 吃一年0化肥0农药好米,已成功,8888,9069,11,3,439.00,10,4,3,是,0,4,项目成功结束后7天内,浙江 湖州,已经结束
农业,199003,新疆枣农的心声,已成功,3000,3200,11,3,200.00,3,5,29,是,0,7,项目成功结束后立即发货,新疆 阿克苏,已经结束
农业,300586,蜜源会纯蜂蜜第七期---枣花蜜洋槐蜜荆条蜜搭配众筹,已成功,2000,2010,11,3,95.00,12,5,14,否,0,4,项目成功结束后立即发货,陕西 西安,已经结束
农业,663417,【大学生返乡创业】让喝茶成为一种时尚,众筹中,50000,765,11,8,60.00,12,2,0,否,1,NOTFOUND,项目成功结束后7天内,福建 宁德,30天
农业,289216,蜜源会纯蜂蜜第6期---枣花蜜洋槐蜜荆条蜜搭配众筹，历史最低价,已成功,2000,2060,11,3,95.00,15,5,4,否,0,5,项目成功结束后立即发货,陕西 西安,已经结束
农业,260191,富平柿饼--明清贡品、农博会最高奖后稷金得主，名贵特优小吃,已成功,1000,1497,11,4,39.00,15,5,12,否,0,0,项目成功结束后立即发货,陕西 渭南,已经结束
农业,443575,可以嚼着吃的蜂蜜——蜂巢蜜 垂涎三尺的美食诱惑,已成功,1000,1005,11,4,20.00,16,4,4,否,1,8,项目成功结束后立即发货,陕西 西安,已经结束
农业,524191,生态攀枝花—石榴系万家（支持任一品类即送两斤青皮石榴小果）,已成功,500,826,11,4,58.00,9,0,1,是,0,2,项目成功结束后立即发货,四川 攀枝花,已经结束
农业,295330,正宗洛川红富士----假一赔十、两个起订可先尝,已成功,2000,2098,10,3,19.00,14,4,1,否,0,1,项目成功结束后立即发货,陕西 延安,已经结束
农业,354004,张家界三宝一绝的一绝——杜仲茶,已成功,2000,3115,10,4,75.00,16,9,22,否,0,3,项目成功结束后7天内,湖南 张家界,已经结束
农业,356731,广西原生态红树林熟咸海鸭蛋,已成功,1360,1365,10,2,68.00,7,5,9,否,1,2,项目成功结束后3天内,广西 防城港,已经结束
农业,602596,原生态的山林散养土鸡蛋，为健康把关！把假“土鸡蛋”赶出你的生活,已成功,1000,1000,10,0,100.00,6,0,0,否,0,10,项目成功结束后2天内,湖北 黄石,已经结束
农业,653274,一个平凡人，一群麝香猫，静待猫屎咖啡风味的绽放,众筹中,5000,3354,10,5,29.00,10,0,6,否,3,NOTFOUND,项目成功结束后5天内,NOTFOUND,35天
农业,114673,屈原故里 “一枚珍奇” 把“橙意”带出大山,已成功,1000,1123,10,3,9.00,28,3,5,否,0,0,项目成功结束后5天内,湖北 宜昌,已经结束
农业,483121,杜绝以次充好冒名顶替 ——品尝纯天然农家长白山黑木耳,已成功,500,669,10,6,1.00,14,0,0,否,3,0,项目成功结束后立即发货,吉林 延边,已经结束
农业,220435,抢鲜2015自产五常有机稻花香大米,已成功,6666,7607,10,7,99.00,13,5,8,否,0,1,项目成功结束后7天内,黑龙江 哈尔滨,已经结束
农业,273133,贪吃舌笔记之两河桃片,已成功,1000,1067,10,4,38.00,20,5,3,否,1,1,项目成功结束后7天内,四川 泸州,已经结束
农业,650253,森林深处 天然富硒茶（“硒”——抗氧化，抗衰老，抗癌等）丨秦岭山脉上的极品绿茶,众筹中,5000,1085,10,5,45.00,25,5,0,否,1,NOTFOUND,项目成功结束后立即发货,陕西 安康,6天
农业,257071,宁夏灵武长枣，有机食品公司自产直销，附中日两国有机食品认证书,已成功,2000,2181,9,3,149.00,13,6,22,否,0,3,项目成功结束后立即发货,宁夏 银川,已经结束
农业,651030,新的一年邀您一起开发属于自己的私房茶园，入口的安全再也不用愁。,众筹中,100000,5091,9,4,358.00,9,3,3,是,5,NOTFOUND,项目成功结束后7天内,福建 南平,5天
农业,308245,留坝香菇2期--特级香菇，不是个大而是肉厚味香,已成功,2000,2045,9,3,105.00,13,6,11,否,0,6,项目成功结束后立即发货,陕西 汉中,已经结束
农业,616363,“嵎峡河谷”生态果园—咱烟台的诺曼底模式果园牧场,已成功,5000,6049,9,4,108.00,8,7,1,否,2,1,项目成功结束后立即发货,NOTFOUND,已经结束
农业,538366,第一书记为来自山村的宝——绿色鹅蛋代言,已成功,500,500,9,3,40.00,10,0,2,否,4,2,项目成功结束后立即发货,山西 吕梁,已经结束
农业,607846,亲爱的，忙忙碌碌一整天，来碗燕窝补补身子可好,众筹中,1000000,1054,9,5,10.00,56,0,1,否,3,NOTFOUND,项目成功结束后15天内,广东 广州,32天
农业,275218,超级营养食品蜂王浆蜂皇浆，一期超额众筹400%，随订随发假一赔十,已成功,1000,1693,8,3,99.00,15,4,11,否,1,1,项目成功结束后立即发货,陕西 西安,已经结束
农业,651231,千年水浒之地、八百里水泊——梁山之农家鹅蛋,众筹中,20000,973,8,4,108.00,11,10,0,否,4,NOTFOUND,项目成功结束后立即发货,NOTFOUND,5天
农业,53551,众筹良运优选年货——给自己一个精品年，送他人一份用心礼,已成功,10000,11135,8,3,75.00,9,3,5,否,0,1,项目成功结束后立即发货,北京,已经结束
农业,205648,东北有机生态米『鼎业粮道』,已成功,4000,5096,8,5,10.00,15,4,13,否,0,2,项目成功结束后15天内,黑龙江 绥化,已经结束
农业,251899,蜜源会纯蜂蜜4期——荆条蜜，百分百无添、出口美国、累计众筹数万,已成功,1000,1338,8,3,49.00,22,4,9,否,0,4,项目成功结束后立即发货,陕西 西安,已经结束
农业,648489,西部扶贫“柑”谢有你！尝美味献爱心，跟随舌尖去云南旅行！,众筹中,10000,246,8,5,49.00,10,3,0,是,4,NOTFOUND,项目成功结束后10天内,云南 保山,1天
农业,20517,彩色花生，多彩人生,已成功,20000,40423,8,5,49.00,21,3,14,是,0,5,项目成功结束后7天内,湖北 武汉,已经结束
农业,648459,有机认证大樱桃--吃出不一样的乐趣第一波,众筹中,100000,440,7,3,98.00,9,2,3,否,5,NOTFOUND,项目成功结束后60天内,NOTFOUND,7天
农业,652512,空心挂面——带给你千年传承工艺面食,众筹中,5000,99,7,4,1.00,28,0,0,是,0,NOTFOUND,项目成功结束后立即发货,四川 成都,25天
农业,659826,女大学生返乡创业——不得不说的秘密,众筹中,10000,211,7,6,2.00,13,0,0,否,3,NOTFOUND,项目成功结束后立即发货,辽宁 本溪,78天
农业,48934,【兄妹众橙】我是一只有血有肉的橙子 请叫我红肉脐橙,已成功,2000,2547,7,6,68.00,6,3,9,否,0,4,项目成功结束后5天内,江西 赣州,已经结束
农业,317287,临潼石榴---超大个无公害绿色产品现货众筹,已成功,1000,1213,7,2,79.00,10,6,6,否,0,4,项目成功结束后立即发货,陕西 西安,已经结束
农业,650313,来自俄罗斯的海参，得天独厚纯净环境，与人参齐名，与鱼翅同珍,众筹中,15000,2334,7,6,28.00,18,1,1,否,2,NOTFOUND,项目成功结束后3天内,吉林 延边,10天
农业,650547,同滋元——贡品阿胶,众筹中,10000,437,6,3,89.00,7,0,1,否,3,NOTFOUND,项目成功结束后30天内,NOTFOUND,5天
农业,648981,消费扶贫 寻找童年的影子,众筹中,500,670,6,5,50.00,30,1,4,否,3,NOTFOUND,项目成功结束后20天内,湖北 随州,58天
农业,48364,桂林清香桔——我很丑，可是我很甜,已成功,2000,2010,6,3,120.00,4,3,11,否,0,2,项目成功结束后7天内,广西 桂林,已经结束
农业,245533,您帮我建设一个蜜蜂生态养殖园，我回馈您一份天然无污染好蜂蜜,众筹中,500000,7,6,6,30.00,21,2,0,是,6,NOTFOUND,项目成功结束后20天内,陕西 汉中,4天
农业,654150,带您穿越唐朝  享用宫廷贡品,众筹中,10000,14,5,5,1.00,13,2,0,否,3,NOTFOUND,项目成功结束后15天内,河南 三门峡,39天
农业,195403,来自蟹农原生态的感蟹——阳澄湖大闸蟹,已成功,3000,3313,5,8,198.00,20,4,7,否,1,1,项目成功结束后立即发货,江苏 苏州,已经结束
农业,67750,[桔事]上天赐予我们最好的吉礼,已成功,1000,1034,5,5,28.00,25,5,4,否,1,1,项目成功结束后立即发货,广西 柳州,已经结束
农业,654702,普洱茶2017年春茶妈妈的手工茶 普洱农家普洱茶,众筹中,15000,342,5,1,52.00,12,0,0,否,1,NOTFOUND,项目成功结束后45天内,NOTFOUND,25天
农业,651438,爱心西北行————20亿斤优质冰糖心红富士苹果何去何从————,众筹中,1000,215,5,1,50.00,9,2,0,是,2,NOTFOUND,项目成功结束后立即发货,山西 运城,65天
农业,662124,传统兰花香铁观音，源自中国茶叶第一镇,众筹中,8888,254,4,3,42.00,27,0,0,否,0,NOTFOUND,项目成功结束后3天内,福建 泉州,6天
农业,307654,2016，普洱，300年古树，头采春茶,已成功,1000,1196,4,3,99.00,27,5,22,否,0,1,项目成功结束后立即发货,云南 西双版纳,已经结束
农业,655275,吃出来的健康，就是山的味道——大别山干天麻,众筹中,3000,479,4,3,5.00,6,0,0,否,0,NOTFOUND,项目成功结束后立即发货,NOTFOUND,9天
农业,660081,喝茶包山：浙江泰顺“三杯香”——高山云雾春茶等你分享,众筹中,17000,36,4,7,8.00,10,3,0,否,2,NOTFOUND,项目成功结束后20天内,浙江 温州,59天
农业,663369,【太平白枇杷】让我家乡的枇杷走进千家万户,众筹中,5000,20,4,5,5.00,14,1,0,否,0,NOTFOUND,项目成功结束后10天内,浙江 丽水,25天
农业,651966,生活是一颗坚硬的核桃，她坚定做“好仁儿”,众筹中,10000,371,3,2,98.00,11,2,1,否,1,NOTFOUND,项目成功结束后3天内,NOTFOUND,14天
农业,654750,众筹一份无公害大红袍花椒  让我的梦更近一点,众筹中,3000,156,3,3,36.00,12,0,0,否,1,NOTFOUND,项目成功结束后5天内,NOTFOUND,55天
农业,501703,恰汝思生态黄桃—给懂你的人,众筹中,75000,256,3,4,78.00,26,3,2,是,1,2,项目成功结束后立即发货,安徽 宿州,已经结束
农业,641433,枸杞中的“贵族”纯天然野生黑枸杞众筹（第一期）,众筹中,3000,24,3,4,8.00,27,2,0,是,0,NOTFOUND,项目成功结束后15天内,山东 临沂,5天
农业,659703,海参营养五谷粥，开罐即食，健康食补！ 再也不用牵肠挂肚的发海参了,众筹中,30000,405,3,3,9.00,2,0,1,否,0,NOTFOUND,项目成功结束后7天内,山东 烟台,17天
农业,666158,寻蜜有缘人—与您一起分享自然成熟蜂蜜  专注于自然成熟蜂蜜,众筹中,1000,3,3,3,1.00,15,0,1,是,0,NOTFOUND,项目成功结束后6天内,山东 菏泽,6天
农业,639585,有颜值有味道的我——春雪桃,众筹中,10000,116,2,4,58.00,8,1,0,否,0,NOTFOUND,项目成功结束后7天内,NOTFOUND,8天
农业,661902,信阳毛尖17年新茶开采倒计时，来杯信阳毛尖明前头茶吧！,众筹中,3000,2,2,8,1.00,7,0,0,是,0,NOTFOUND,项目成功结束后7天内,河南 信阳,24天
农业,649629,大自然的馈赠，阿拉善天然野生黑枸杞,众筹中,5888,178,2,4,35.00,6,0,0,否,0,0,项目成功结束后7天内,NOTFOUND,已经结束
农业,658689,普洱老班章，霸气回归，引得无数茶友竞折腰。,众筹中,20000,169,2,11,1.00,19,5,2,否,0,NOTFOUND,项目成功结束后1天内,云南 昆明,29天
农业,661734,出身名门来自【东北黑木耳】臻享自然滋味，第一期,众筹中,4800,53,2,2,5.00,9,0,0,否,0,NOTFOUND,项目成功结束后立即发货,黑龙江 牡丹江,20天
农业,467344,黑茶夏季的茶味,众筹中,30000,2,2,5,1.00,16,0,0,否,0,NOTFOUND,项目成功结束后10天内,广东 潮州,16天
农业,666888,产地直供新疆喀什-木什乡薄皮核桃,众筹中,1000,93,2,3,35.00,5,0,0,否,0,NOTFOUND,项目成功结束后立即发货,新疆 喀什,27天
农业,660795,安化金花茯砖茶,众筹中,5000,127,2,4,59.00,13,0,0,否,0,NOTFOUND,项目成功结束后立即发货,湖南 益阳,19天
农业,659508,俺家烟台大樱桃——伴随宝宝成长的樱桃密语,众筹中,6000,139,2,4,138.00,15,3,1,否,1,NOTFOUND,项目成功结束后7天内,山东 烟台,81天
农业,647463,养颜补气血 就吃曹记译戈富硒红枣,众筹中,210000,414,2,4,69.00,15,0,0,是,0,NOTFOUND,项目成功结束后立即发货,新疆 巴音郭楞,23天
农业,665890,天然富硒，可以喝的玫瑰花酱,众筹中,10000,2,2,4,1.00,19,0,0,否,0,NOTFOUND,项目成功结束后10天内,甘肃 兰州,26天
农业,656133,如果你愿意剥开我的心，你会发现一颗赤“橙”之心,众筹中,10000,39,2,1,38.00,7,1,0,否,1,NOTFOUND,项目成功结束后立即发货,NOTFOUND,11天
农业,655920,雾霾来袭，尝一勺清肺甜蜜,众筹中,3000,135,2,3,45.00,12,1,0,否,0,NOTFOUND,项目成功结束后1天内,NOTFOUND,11天
农业,659022,还您一个如初生般的肺—莆田『常太枇杷』,众筹中,10000,138,2,5,69.00,16,0,0,否,0,NOTFOUND,项目成功结束后立即发货,福建 莆田,29天
农业,582187,在花的海洋里与蜜蜂一起舞蹈,众筹中,200000,90,2,6,30.00,23,3,0,是,0,NOTFOUND,项目成功结束后20天内,陕西 商洛,2天
农业,655821,来自承德避暑胜地的散养土鸡初产蛋,众筹中,3000,650,2,3,118.00,12,0,0,否,0,NOTFOUND,项目成功结束后1天内,NOTFOUND,1天
农业,613999,一粒米 唤醒俄罗斯沉睡百年的沃土,众筹中,500,53,1,0,53.00,6,0,0,否,0,NOTFOUND,支持者付款后15天内,NOTFOUND,已经结束
农业,623041,大别山高山黄豆每天一杯香浓豆浆喝出的健康（第4期）,众筹中,1000,22,1,3,8.00,4,0,0,否,0,NOTFOUND,支持者付款后立即发货,NOTFOUND,已经结束
农业,218569,西部鹅都/垫江鹅都/重庆鹅都垫江鹅蛋/孕妇鹅蛋/草鹅蛋,众筹中,50000,1,1,5,15.00,4,0,0,否,1,NOTFOUND,项目成功结束后90天内,重庆,7天
农业,632226,生活的绿色“食”尚，健康的生态“享”寿 健康的财富,众筹中,20000,10,1,6,10.00,11,1,1,否,0,NOTFOUND,项目成功结束后立即发货,NOTFOUND,4天
农业,655803,农家特制-----枣夹核桃仁,众筹中,1000,25,1,2,25.00,12,0,0,否,0,NOTFOUND,项目成功结束后立即发货,NOTFOUND,42天
农业,665043,火遍四海八荒，冬去春来，更需枇杷生津止渴,众筹中,3000,48,1,3,1.00,26,1,1,否,0,NOTFOUND,项目成功结束后立即发货,四川 凉山,27天
农业,647313,五常稻花香米--关爱老兵众筹计划,众筹中,30000,0,0,4,12.00,11,0,0,否,0,NOTFOUND,项目成功结束后立即发货,NOTFOUND,15天
农业,654051,"带你尝尝手工传承小吃,",众筹中,10000,0,0,3,5.00,7,0,0,否,0,NOTFOUND,项目成功结束后立即发货,NOTFOUND,9天
农业,661329,青海柴达木红枸杞，带给您真正的原生态有机枸杞！,众筹中,2000,0,0,4,60.00,16,1,0,否,0,NOTFOUND,项目成功结束后立即发货,青海 西宁,18天
农业,628614,没有虚假就没有欺骗，助农义卖天然手工手柿饼,众筹中,5000,0,0,4,2.00,11,0,1,否,0,NOTFOUND,项目成功结束后立即发货,陕西 延安,16天
农业,650406,苹果原始的味道,众筹中,30000,0,0,3,69.00,12,0,0,否,0,NOTFOUND,项目成功结束后59天内,NOTFOUND,32天
农业,657966,北方春果第一枝    正宗烟台大樱桃,众筹中,10000,0,0,4,5.00,7,0,0,否,0,NOTFOUND,项目成功结束后20天内,山东 烟台,46天
农业,654801,麦尚我不吹牛牛肉干 五香牛肉粒,众筹中,2000,0,0,2,38.00,12,1,1,否,0,NOTFOUND,项目成功结束后立即发货,NOTFOUND,2天
农业,663465,我外表虽然很黑，但是我“心不黑”——新疆野生『黑枸杞』,众筹中,1000,0,0,4,39.00,3,1,0,否,0,NOTFOUND,项目成功结束后2天内,新疆 乌鲁木齐,53天
农业,665430,TEAHOT新鲜好茶 云南老树茶种,众筹中,2000,0,0,5,10.00,16,0,0,否,0,NOTFOUND,项目成功结束后10天内,北京,25天
农业,652002,生于自然，养生精品-（兰州百合 ）,众筹中,1000,0,0,7,29.00,12,0,0,否,0,NOTFOUND,项目成功结束后5天内,NOTFOUND,12天
农业,663972,90后女生，来自北纬37度的海鲜干货特产，这里是山东威海,众筹中,10000,0,0,3,32.00,19,0,0,否,0,NOTFOUND,项目成功结束后立即发货,山东 威海,24天
农业,657918,2017你不能错过的普洱,众筹中,20000,0,0,5,270.00,9,1,0,否,0,NOTFOUND,项目成功结束后3天内,云南 临沧,40天
